MAE,RMSE,R2,MAPE,MAE_log,RMSE_log,R2_log
7533.343036321108,13347.814143142987,0.8327255047107744,19.87693562595502,0.19018759320143994,0.2626007568086596,0.8356036573206475
7600.9135936758785,13081.684232290105,0.8393292761765847,19.760811828723547,0.1907983767540815,0.25785002810847657,0.8414980640846039
